c_ine;no_municipio;id_provincia;is_capital_prov;is_capital_comaut;nu_poblacion;geo_latitude_etrs89;geo_longitude_etrs89;geo_altura;geo_superficie;geo_perimetro;geo_hoja_etrs89
23045;HUESA;23;0;0;2445;37,76557;-3,075197;653;13843;83308;0949-1
23046;IBROS;23;0;0;2787;38,02282;-3,50218;595;5599;40354;0906-3
23047;IRUELA, LA;23;0;0;1910;37,91986;-2,995145;933;12396;66162;0928-2
23048;IZNATORAF;23;0;0;905;38,15765;-3,032125;1038;8653;89384;0907-1
23049;JABALQUINTO;23;0;0;1968;38,01947;-3,724565;497;7324;42520;0905-3
23050;JAÉN;23;1;0;111669;37,76519;-3,790359;570;42422;132159;0947-1
23051;JAMILENA;23;0;0;3314;37,74667;-3,911512;753;898;13508;0946-4
23052;JIMENA;23;0;0;1253;37,84188;-3,476401;609;4804;38469;0927-3
23053;JÓDAR;23;0;0;11533;37,8414;-3,350424;628;14877;59744;0927-4
23040;LAHIGUERA;23;0;0;1638;37,9708;-3,995497;409;4475;28754;0925-2
23054;LARVA;23;0;0;459;37,75901;-3,201423;743;4175;27132;0948-2
23055;LINARES;23;0;0;55729;38,09206;-3,63503;418;19670;78184;0905-2
23056;LOPERA;23;0;0;3616;37,94393;-4,214327;270;6790;43589;0924-2
23057;LUPIÓN;23;0;0;830;37,99671;-3,54667;498;2432;24986;0926-2
23058;MANCHA REAL;23;0;0;11350;37,78628;-3,611827;759;9770;64938;0947-2
23059;MARMOLEJO;23;0;0;6660;38,045;-4,170865;245;17811;77921;0904-3
23060;MARTOS;23;0;0;24329;37,72361;-3,967317;751;26110;107601;0946-4
23061;MENGÍBAR;23;0;0;9965;37,96833;-3,808777;323;6234;48433;0926-1
23062;MONTIZÓN;23;0;0;1606;38,34267;-3,104084;644;21198;65591;0864-3
23063;NAVAS DE SAN JUAN;23;0;0;4465;38,18386;-3,315567;654;17591;100120;0885-4
23064;NOALEJO;23;0;0;1856;37,52894;-3,653634;1084;4995;67246;0969-4
23065;ORCERA;23;0;0;1752;38,31773;-2,659204;795;12630;110376;0887-2
23066;PEAL DE BECERRO;23;0;0;5345;37,91218;-3,126861;563;14735;102572;0928-3
23067;PEGALAJAR;23;0;0;2823;37,73947;-3,649101;836;7994;42890;0947-4
23069;PORCUNA;23;0;0;6080;37,86967;-4,18432;471;17557;58958;0925-3
23070;POZO ALCÓN;23;0;0;4633;37,70556;-2,934517;873;13860;72327;0949-4
23071;PUENTE DE GÉNAVE;23;0;0;2175;38,35563;-2,801554;543;3884;34370;0865-3
23072;PUERTA DE SEGURA, LA;23;0;0;2245;38,34876;-2,738252;585;9745;54972;0865-3
23073;QUESADA;23;0;0;5106;37,84747;-3,06778;677;32835;127285;0928-3
23074;RUS;23;0;0;3465;38,04724;-3,461888;590;4688;39179;0906-3
23075;SABIOTE;23;0;0;3863;38,06926;-3,307379;829;11194;55346;0906-4
23076;SANTA ELENA;23;0;0;883;38,33835;-3,539123;741;14547;65734;0862-4
23077;SANTIAGO DE CALATRAVA;23;0;0;655;37,75329;-4,170497;385;4753;29633;0946-1
23904;SANTIAGO-PONTONES;23;0;0;2777;38,1125;-2,550687;1324;68234;201604;0908-2
23079;SANTISTEBAN DEL PUERTO;23;0;0;4434;38,2507;-3,205292;681;37289;128500;0885-4
23080;SANTO TOMÉ;23;0;0;2105;38,02859;-3,101892;457;7347;74726;0907-3
23081;SEGURA DE LA SIERRA;23;0;0;1729;38,2981;-2,652045;1108;22487;180238;0887-2
23082;SILES;23;0;0;2168;38,3867;-2,58231;825;17611;96746;0865-4
23084;SORIHUELA DEL GUADALIMAR;23;0;0;1053;38,24012;-3,054376;637;5530;71890;0886-3
23085;TORREBLASCOPEDRO;23;0;0;2460;37,99631;-3,636812;332;6143;41310;0926-2
23086;TORREDELCAMPO;23;0;0;13922;37,77046;-3,896589;646;18216;67865;0946-2
23087;TORREDONJIMENO;23;0;0;13467;37,76767;-3,957831;591;15777;67774;0946-2
23088;TORREPEROGIL;23;0;0;7130;38,03343;-3,286854;756;9094;56118;0906-4
23090;TORRES;23;0;0;1360;37,7863;-3,510989;883;8003;37385;0948-1
23091;TORRES DE ALBÁNCHEZ;23;0;0;758;38,41474;-2,677268;835;5788;39347;0865-4
23092;ÚBEDA;23;0;0;34062;38,0115;-3,371192;750;40391;186828;0906-3
23093;VALDEPEÑAS DE JAÉN;23;0;0;3597;37,59079;-3,819685;923;18379;62517;0969-1
23094;VILCHES;23;0;0;4317;38,20444;-3,507411;545;27337;113943;0885-3
23095;VILLACARRILLO;23;0;0;10484;38,10894;-3,086239;824;23955;103944;0907-1
23096;VILLANUEVA DE LA REINA;23;0;0;3013;38,00537;-3,920195;221;20925;122210;0904-4
23097;VILLANUEVA DEL ARZOBISPO;23;0;0;7968;38,16963;-3,011866;687;17781;115865;0886-4
23098;VILLARDOMPARDO;23;0;0;935;37,83964;-4,001163;441;1747;18187;0925-4
23099;VILLARES, LOS;23;0;0;6120;37,68912;-3,818304;634;8860;39334;0947-3
23101;VILLARRODRIGO;23;0;0;375;38,48709;-2,636081;875;7839;52356;0865-2
23903;VILLATORRES;23;0;0;4293;37,94123;-3,72687;347;7267;56551;0926-1
24001;ACEBEDO;24;0;0;185;43,03941;-5,116544;1153;5017;52335;0080-3
24002;ALGADEFE;24;0;0;285;42,21846;-5,583459;738;1532;15995;0232-4
24003;ALIJA DEL INFANTADO;24;0;0;569;42,13995;-5,830733;734;5231;41715;0270-1
24004;ALMANZA;24;0;0;603;42,65887;-5,035873;917;14198;63754;0163-1
24005;ANTIGUA, LA;24;0;0;333;42,17936;-5,689986;754;5470;37724;0232-3
24006;ARDÓN;24;0;0;569;42,43588;-5,558092;783;4865;46953;0194-2
24007;ARGANZA;24;0;0;778;42,64078;-6,683971;598;3998;29594;0158-2
24008;ASTORGA;24;0;0;10392;42,45763;-6,057138;869;4677;35273;0193-1
24009;BALBOA;24;0;0;271;42,7062;-6,920855;720;5104;32599;0125-4
24010;BAÑEZA, LA;24;0;0;10024;42,29655;-5,899119;772;1971;20950;0231-2
24011;BARJAS;24;0;0;157;42,61134;-6,979487;844;5763;36041;0157-2
24012;BARRIOS DE LUNA, LOS;24;0;0;299;42,84541;-5,861891;1032;9429;47401;0102-4
24014;BEMBIBRE;24;0;0;8279;42,61507;-6,416701;644;6340;42797;0159-1
24015;BENAVIDES;24;0;0;2390;42,50185;-5,896421;839;7407;42149;0160-4
24016;BENUZA;24;0;0;464;42,40171;-6,707615;785;17290;61280;0191-3
24017;BERCIANOS DEL PÁRAMO;24;0;0;528;42,38057;-5,70403;818;3508;30726;0194-3
24018;BERCIANOS DEL REAL CAMINO;24;0;0;187;42,38714;-5,14673;854;3423;29753;0196-3
24019;BERLANGA DEL BIERZO;24;0;0;350;42,73045;-6,604294;805;2788;26281;0126-4
24020;BOCA DE HUÉRGANO;24;0;0;438;42,97236;-4,925395;1111;28870;92969;0105-2
24021;BOÑAR;24;0;0;1823;42,86758;-5,322522;975;18061;66809;0104-4
24022;BORRENES;24;0;0;306;42,49151;-6,72636;556;3637;30162;0191-1
24023;BRAZUELO;24;0;0;340;42,49771;-6,156989;966;9812;57570;0193-1
24024;BURGO RANERO, EL;24;0;0;697;42,42265;-5,22087;879;9834;59387;0195-2
24025;BURÓN;24;0;0;290;43,0216;-5,045978;1092;15771;86477;0080-3
24026;BUSTILLO DEL PÁRAMO;24;0;0;1094;42,44107;-5,791524;844;7177;53481;0194-1
24027;CABAÑAS RARAS;24;0;0;1339;42,61991;-6,636461;557;1911;19100;0158-2
24028;CABREROS DEL RÍO;24;0;0;403;42,4024;-5,544824;762;2477;28789;0194-4
24029;CABRILLANES;24;0;0;713;42,95306;-6,149398;1249;17044;64043;0102-1
24030;CACABELOS;24;0;0;4874;42,59957;-6,725967;479;3266;27643;0158-1
24031;CALZADA DEL COTO;24;0;0;224;42,38907;-5,081194;820;5603;44052;0196-3
24032;CAMPAZAS;24;0;0;106;42,14193;-5,492976;770;2087;21028;0271-1
24033;CAMPO DE VILLAVIDEL;24;0;0;201;42,43882;-5,52721;768;1396;21885;0194-2
24034;CAMPONARAYA;24;0;0;4109;42,58037;-6,671344;490;2912;26131;0158-4
24036;VALLE DE ANCARES;24;0;0;248;42,81555;-6,728216;907;13961;73732;0126-1
24037;CÁRMENES;24;0;0;329;42,95964;-5,572945;1158;15408;62188;0103-2
24038;CARRACEDELO;24;0;0;3434;42,55606;-6,732629;456;3243;33136;0158-3
24039;CARRIZO;24;0;0;2234;42,58461;-5,831037;871;4184;33554;0161-1
24040;CARROCERA;24;0;0;458;42,79674;-5,743484;1049;6598;41408;0129-1
24041;CARUCEDO;24;0;0;501;42,49019;-6,764372;515;3499;29383;0191-1
24042;CASTILFALÉ;24;0;0;63;42,22;-5,422143;819;2589;32542;0233-3
24043;CASTRILLO DE CABRERA;24;0;0;106;42,33998;-6,544533;1062;11586;51533;0191-4
24044;CASTRILLO DE LA VALDUERNA;24;0;0;144;42,32396;-6,133766;904;2350;27168;0231-1
24046;CASTROCALBÓN;24;0;0;931;42,19895;-5,986089;815;8830;43793;0231-4
24047;CASTROCONTRIGO;24;0;0;701;42,18237;-6,19103;915;19448;67698;0230-4
24049;CASTROPODAME;24;0;0;1577;42,57912;-6,468145;747;5960;48540;0159-3
24050;CASTROTIERRA DE VALMADRIGAL;24;0;0;109;42,34739;-5,247355;850;2350;35726;0195-4
24051;CEA;24;0;0;389;42,46341;-5,01311;849;11233;101197;0196-2
24052;CEBANICO;24;0;0;142;42,72527;-5,023996;940;8974;55474;0131-3
24053;CEBRONES DEL RÍO;24;0;0;437;42,25787;-5,825096;758;2123;24829;0232-1
24065;CHOZAS DE ABAJO;24;0;0;2625;42,50668;-5,687187;879;10037;71489;0161-3,0161-4
24054;CIMANES DE LA VEGA;24;0;0;453;42,11663;-5,598426;719;2603;25847;0270-2
24055;CIMANES DEL TEJAR;24;0;0;744;42,618;-5,806214;898;7393;50845;0161-1
24056;CISTIERNA;24;0;0;2986;42,80315;-5,124368;948;9760;62695;0131-1
24057;CONGOSTO;24;0;0;1447;42,61789;-6,519733;689;3681;28773;0158-2
24058;CORBILLOS DE LOS OTEROS;24;0;0;187;42,40653;-5,459081;792;3179;31319;0195-3
24059;CORULLÓN;24;0;0;858;42,57806;-6,819355;523;7826;47635;0158-3
24060;CRÉMENES;24;0;0;522;42,90409;-5,144123;1003;15312;71371;0105-3
24061;CUADROS;24;0;0;2049;42,71095;-5,638963;900;10970;49945;0129-4
24062;CUBILLAS DE LOS OTEROS;24;0;0;137;42,37171;-5,507514;777;1248;17778;0195-3
24063;CUBILLAS DE RUEDA;24;0;0;388;42,65545;-5,173624;892;8682;52512;0163-1
24064;CUBILLOS DEL SIL;24;0;0;1789;42,62462;-6,564949;578;5340;31643;0158-2
24066;DESTRIANA;24;0;0;438;42,32594;-6,094236;877;5621;39866;0231-1
24067;ENCINEDO;24;0;0;603;42,27152;-6,594484;997;19501;73565;0229-2
24068;ERCINA, LA;24;0;0;440;42,81291;-5,217414;1102;10502;50759;0130-2
24069;ESCOBAR DE CAMPOS;24;0;0;31;42,31292;-4,967052;818;1714;17881;0234-2
24070;FABERO;24;0;0;4239;42,7631;-6,628088;676;5446;38906;0126-2
24071;FOLGOSO DE LA RIBERA;24;0;0;1026;42,64309;-6,319427;774;6924;38132;0159-2
24073;FRESNO DE LA VEGA;24;0;0;472;42,34406;-5,536157;753;1513;19591;0194-4
24074;FUENTES DE CARBAJAL;24;0;0;79;42,17807;-5,445966;803;3212;27187;0233-3
24076;GARRAFE DE TORÍO;24;0;0;1580;42,7329;-5,524095;920;12526;49288;0129-4
24077;GORDALIZA DEL PINO;24;0;0;244;42,34353;-5,157628;819;2731;23573;0196-3
24078;GORDONCILLO;24;0;0;330;42,1355;-5,401977;747;2336;23182;0271-1
24079;GRADEFES;24;0;0;941;42,62382;-5,226177;851;20586;77142;0162-2
24080;GRAJAL DE CAMPOS;24;0;0;214;42,32054;-5,020685;799;2537;21046;0234-1,0234-2
24081;GUSENDOS DE LOS OTEROS;24;0;0;126;42,3777;-5,43002;798;2467;29098;0195-3
24082;HOSPITAL DE ÓRBIGO;24;0;0;981;42,46357;-5,882493;818;458;10345;0193-2
24083;IGÜEÑA;24;0;0;1108;42,72786;-6,278646;914;20610;85924;0127-4
24084;IZAGRE;24;0;0;146;42,22399;-5,257511;782;4423;39803;0233-4
24086;JOARILLA DE LAS MATAS;24;0;0;259;42,28793;-5,178531;792;5146;39558;0234-1
24087;LAGUNA DALGA;24;0;0;633;42,33083;-5,750443;798;3840;30719;0232-1
24088;LAGUNA DE NEGRILLOS;24;0;0;1043;42,23857;-5,660993;778;7180;38685;0232-4
24089;LEÓN;24;1;0;120951;42,59912;-5,567076;837;3903;36161;0161-2
24092;LLAMAS DE LA RIBERA;24;0;0;810;42,63563;-5,825422;895;5988;36108;0161-1
24090;LUCILLO;24;0;0;376;42,40948;-6,303399;1216;16491;57436;0192-4
24091;LUYEGO;24;0;0;562;42,37664;-6,236305;1071;13230;56389;0192-4
24093;MAGAZ DE CEPEDA;24;0;0;357;42,5396;-6,07204;895;7264;33444;0160-3
24094;MANSILLA DE LAS MULAS;24;0;0;1679;42,49866;-5,416444;797;3535;39353;0195-1
24095;MANSILLA MAYOR;24;0;0;327;42,50834;-5,443959;790;1447;18873;0162-3
24096;MARAÑA;24;0;0;112;43,04892;-5,175805;1246;3356;28303;0080-3
24097;MATADEÓN DE LOS OTEROS;24;0;0;230;42,33773;-5,369366;856;4643;39138;0195-3
24098;MATALLANA DE TORÍO;24;0;0;1269;42,86626;-5,520096;1022;7345;40577;0103-4
24099;MATANZA;24;0;0;175;42,23943;-5,375621;828;5358;46050;0233-3
24100;MOLINASECA;24;0;0;851;42,53702;-6,519529;588;7963;41719;0159-3
24101;MURIAS DE PAREDES;24;0;0;346;42,8502;-6,191244;1254;20218;74737;0101-4
24102;NOCEDA DEL BIERZO;24;0;0;612;42,71146;-6,398369;831;7214;36241;0127-3
24103;OENCIA;24;0;0;267;42,5468;-6,970611;848;9773;50644;0157-4
24104;OMAÑAS, LAS;24;0;0;248;42,68244;-5,869651;934;3249;27890;0128-4
24105;ONZONILLA;24;0;0;1845;42,52476;-5,582381;806;2177;27896;0161-4
24106;OSEJA DE SAJAMBRE;24;0;0;236;43,13564;-5,038465;740;7178;37913;0080-1
24107;PAJARES DE LOS OTEROS;24;0;0;235;42,32906;-5,472444;791;6182;44611;0233-1
24108;PALACIOS DE LA VALDUERNA;24;0;0;366;42,32779;-5,938417;794;2042;25437;0231-2
24109;PALACIOS DEL SIL;24;0;0;886;42,87538;-6,433873;864;18140;71454;0101-3
24110;PÁRAMO DEL SIL;24;0;0;1217;42,82003;-6,490133;867;19016;91720;0127-1
24112;PERANZANES;24;0;0;264;42,87664;-6,632311;949;11754;48626;0100-4
24113;POBLADURA DE PELAYO GARCÍA;24;0;0;372;42,30598;-5,685669;795;2016;20084;0232-2
24114;POLA DE GORDÓN, LA;24;0;0;2929;42,85477;-5,669558;1004;15763;61653;0103-4
24115;PONFERRADA;24;0;0;63052;42,54768;-6,597295;512;28316;101990;0158-4
24116;POSADA DE VALDEÓN;24;0;0;420;43,15106;-4,917466;927;16406;60696;0080-2
24117;POZUELO DEL PÁRAMO;24;0;0;408;42,1712;-5,767724;754;3623;34102;0232-3
24118;PRADO DE LA GUZPEÑA;24;0;0;103;42,7836;-5,025284;1046;2293;22754;0131-1
24119;PRIARANZA DEL BIERZO;24;0;0;742;42,50906;-6,671804;512;3368;39949;0158-4
24120;PRIORO;24;0;0;335;42,89339;-4,962127;1120;4898;34916;0105-4
24121;PUEBLA DE LILLO;24;0;0;666;43,00694;-5,273706;1137;17140;63107;0079-4
24122;PUENTE DE DOMINGO FLÓREZ;24;0;0;1421;42,41072;-6,81836;377;5918;35681;0191-3
24123;QUINTANA DEL CASTILLO;24;0;0;709;42,6613;-6,045955;1012;15571;69706;0160-1
24124;QUINTANA DEL MARCO;24;0;0;353;42,20608;-5,851007;746;2335;24302;0232-3
24125;QUINTANA Y CONGOSTO;24;0;0;398;42,25614;-6,037684;815;8852;50535;0231-1
24127;REGUERAS DE ARRIBA;24;0;0;264;42,29235;-5,862175;765;1134;16881;0231-2
24129;REYERO;24;0;0;125;42,94764;-5,197975;1148;2620;22497;0104-2
24130;RIAÑO;24;0;0;475;42,97305;-5,016162;1130;10081;54750;0105-2
24131;RIEGO DE LA VEGA;24;0;0;731;42,38879;-5,982322;809;3539;31793;0193-4
24132;RIELLO;24;0;0;614;42,77305;-5,944726;1040;23592;77396;0128-2
24133;RIOSECO DE TAPIA;24;0;0;386;42,7299;-5,789392;953;7219;41500;0129-3
24134;ROBLA, LA;24;0;0;3654;42,80215;-5,628162;955;8521;47009;0129-2
24136;ROPERUELOS DEL PÁRAMO;24;0;0;511;42,23748;-5,782739;771;5446;33871;0232-3
24137;SABERO;24;0;0;1088;42,83431;-5,143788;982;2493;23414;0131-1
24139;SAHAGÚN;24;0;0;2434;42,3712;-5,033238;813;12363;82821;0196-3
24141;SAN ADRIÁN DEL VALLE;24;0;0;100;42,13001;-5,727819;732;1583;16871;0270-1
24142;SAN ANDRÉS DEL RABANEDO;24;0;0;29888;42,61117;-5,615482;849;6484;38846;0161-2
24144;SAN CRISTÓBAL DE LA POLANTERA;24;0;0;653;42,39053;-5,907452;796;2455;27505;0193-4
24145;SAN EMILIANO;24;0;0;626;42,97244;-6,001649;1180;21105;85162;0102-2
24146;SAN ESTEBAN DE NOGALES;24;0;0;251;42,15939;-5,931334;782;3224;25904;0269-2
24148;SAN JUSTO DE LA VEGA;24;0;0;1765;42,45256;-6,015991;847;4838;33792;0193-2
24149;SAN MILLÁN DE LOS CABALLEROS;24;0;0;176;42,28497;-5,561072;751;2469;24720;0232-2
24150;SAN PEDRO BERCIANOS;24;0;0;231;42,39232;-5,709637;823;2351;26069;0194-3
24143;SANCEDO;24;0;0;536;42,66616;-6,634709;673;3099;29722;0158-2
24151;SANTA COLOMBA DE CURUEÑO;24;0;0;495;42,75125;-5,412183;926;9195;48259;0130-1
24152;SANTA COLOMBA DE SOMOZA;24;0;0;529;42,44262;-6,242524;989;17910;79443;0192-2
24153;SANTA CRISTINA DE VALMADRIGAL;24;0;0;273;42,35353;-5,309496;815;4002;31050;0195-4
24154;SANTA ELENA DE JAMUZ;24;0;0;1046;42,25945;-5,888205;770;6234;34923;0231-2
24155;SANTA MARÍA DE LA ISLA;24;0;0;462;42,35623;-5,92833;788;1274;19510;0193-4
24158;SANTA MARÍA DE ORDÁS;24;0;0;333;42,72635;-5,823676;947;4558;30524;0129-3
24156;SANTA MARÍA DEL MONTE DE CEA;24;0;0;215;42,49171;-5,116839;885;9222;51245;0196-1
24157;SANTA MARÍA DEL PÁRAMO;24;0;0;3065;42,35355;-5,749249;808;2007;29129;0194-3
24159;SANTA MARINA DEL REY;24;0;0;1801;42,51279;-5,861994;842;4561;38928;0160-4
24160;SANTAS MARTAS;24;0;0;753;42,43241;-5,371958;834;11880;57557;0195-1
24161;SANTIAGO MILLAS;24;0;0;352;42,38179;-6,105991;932;3969;40927;0193-3
24162;SANTOVENIA DE LA VALDONCINA;24;0;0;2084;42,54305;-5,621404;836;3027;28000;0161-4
24163;SARIEGOS;24;0;0;5306;42,64737;-5,631149;864;3635;32710;0161-2
24164;SENA DE LUNA;24;0;0;375;42,92974;-5,953164;1139;14791;75489;0102-2
24165;SOBRADO;24;0;0;294;42,51997;-6,852664;426;4094;35189;0158-3
24166;SOTO DE LA VEGA;24;0;0;1490;42,33265;-5,881722;777;2357;23579;0231-2
24167;SOTO Y AMÍO;24;0;0;753;42,77474;-5,887357;1048;6918;58296;0128-2
24168;TORAL DE LOS GUZMANES;24;0;0;513;42,24431;-5,567304;742;2110;18835;0232-4
24206;TORAL DE LOS VADOS;24;0;0;1792;42,54304;-6,776149;433;2412;37409;0158-3
24169;TORENO;24;0;0;2980;42,69757;-6,51058;659;10352;61874;0127-3
24170;TORRE DEL BIERZO;24;0;0;2068;42,59504;-6,320879;756;11931;70650;0159-2
24171;TRABADELO;24;0;0;338;42,65013;-6,883078;593;6969;46217;0157-2
24172;TRUCHAS;24;0;0;418;42,26094;-6,434614;1118;30137;93504;0230-1
24173;TURCIA;24;0;0;993;42,53345;-5,874991;847;3198;30015;0160-4
24174;URDIALES DEL PÁRAMO;24;0;0;466;42,37239;-5,771081;812;3284;32515;0194-3
24185;VAL DE SAN LORENZO;24;0;0;493;42,41787;-6,122683;892;4949;49360;0193-3
24175;VALDEFRESNO;24;0;0;2280;42,59375;-5,49251;869;10248;49752;0162-1
24176;VALDEFUENTES DEL PÁRAMO;24;0;0;315;42,32201;-5,831605;782;2417;24014;0232-1
24177;VALDELUGUEROS;24;0;0;501;42,97393;-5,412899;1202;14347;58085;0104-1
24178;VALDEMORA;24;0;0;64;42,19603;-5,427281;778;1340;20983;0233-3
24179;VALDEPIÉLAGO;24;0;0;293;42,87035;-5,400774;1027;5680;45772;0104-3
24180;VALDEPOLO;24;0;0;1190;42,577;-5,225729;876;14253;67700;0162-4
24181;VALDERAS;24;0;0;1566;42,07766;-5,445728;754;9962;44138;0271-3
24182;VALDERREY;24;0;0;422;42,39211;-6,020625;841;6023;44899;0193-3,0193-4
24183;VALDERRUEDA;24;0;0;820;42,81575;-4,947438;1033;16077;74386;0131-2
24184;VALDESAMARIO;24;0;0;186;42,72151;-5,951445;1022;6173;46867;0128-4
24187;VALDEVIMBRE;24;0;0;928;42,41962;-5,620023;812;6801;48153;0194-2
24188;VALENCIA DE DON JUAN;24;0;0;5176;42,2938;-5,520189;762;5849;41219;0232-2
24191;VALLECILLO;24;0;0;114;42,35576;-5,21062;837;2336;29947;0195-4
24189;VALVERDE DE LA VIRGEN;24;0;0;7559;42,56918;-5,682926;887;6363;34249;0161-4
24190;VALVERDE-ENRIQUE;24;0;0;152;42,30385;-5,299186;833;3589;30834;0233-2
24193;VECILLA, LA;24;0;0;411;42,84868;-5,406181;1006;4429;35179;0104-3
24196;VEGA DE ESPINAREDA;24;0;0;2018;42,72811;-6,656294;604;13201;76559;0126-4
24197;VEGA DE INFANZONES;24;0;0;835;42,48098;-5,534381;778;2079;22495;0194-2
24198;VEGA DE VALCARCE;24;0;0;579;42,66525;-6,947236;630;6931;41167;0157-2
24194;VEGACERVERA;24;0;0;266;42,8844;-5,534916;1038;3488;28597;0103-4
24199;VEGAQUEMADA;24;0;0;428;42,81882;-5,332608;936;7295;59466;0130-2
24201;VEGAS DEL CONDADO;24;0;0;1154;42,68479;-5,364936;860;12290;65095;0130-3
24202;VILLABLINO;24;0;0;8086;42,93984;-6,316995;1015;22824;85265;0101-2
24203;VILLABRAZ;24;0;0;99;42,24627;-5,444359;845;3697;39005;0233-3
24205;VILLADANGOS DEL PÁRAMO;24;0;0;1221;42,51667;-5,766495;897;4492;39412;0161-3
24207;VILLADEMOR DE LA VEGA;24;0;0;290;42,27039;-5,568969;746;1663;20769;0232-2
24209;VILLAFRANCA DEL BIERZO;24;0;0;2756;42,60599;-6,810822;499;17737;79699;0158-1
24210;VILLAGATÓN;24;0;0;650;42,63479;-6,161849;1013;16705;73653;0160-1
24211;VILLAMANDOS;24;0;0;288;42,17917;-5,592523;728;1623;17991;0232-4
24901;VILLAMANÍN;24;0;0;905;42,93703;-5,655952;1133;17583;69874;0103-2
24212;VILLAMAÑÁN;24;0;0;1076;42,32179;-5,585622;765;5780;34650;0232-2
24213;VILLAMARTÍN DE DON SANCHO;24;0;0;156;42,57063;-5,061023;898;3165;24049;0163-3
24214;VILLAMEJIL;24;0;0;677;42,56265;-6,020195;912;7897;39892;0160-3
24215;VILLAMOL;24;0;0;144;42,42855;-5,04907;829;3962;46498;0196-1
24216;VILLAMONTÁN DE LA VALDUERNA;24;0;0;701;42,31016;-5,996561;820;5697;46114;0231-2
24217;VILLAMORATIEL DE LAS MATAS;24;0;0;131;42,39626;-5,303165;845;3722;32959;0195-4
24218;VILLANUEVA DE LAS MANZANAS;24;0;0;499;42,47136;-5,480471;779;3188;25995;0195-1
24219;VILLAOBISPO DE OTERO;24;0;0;537;42,49999;-6,058558;868;3179;26800;0160-3,0193-1
24902;VILLAORNATE Y CASTRO;24;0;0;333;42,18481;-5,549757;735;4827;34720;0232-4
24221;VILLAQUEJIDA;24;0;0;808;42,1464;-5,596014;722;5342;51530;0270-2
24222;VILLAQUILAMBRE;24;0;0;18589;42,64631;-5,55877;887;5269;38990;0161-2
24223;VILLAREJO DE ÓRBIGO;24;0;0;2930;42,4452;-5,903779;814;3624;32558;0193-2
24224;VILLARES DE ÓRBIGO;24;0;0;575;42,47082;-5,909099;827;2585;25159;0193-2
24225;VILLASABARIEGO;24;0;0;1127;42,53336;-5,414738;850;5985;44718;0162-3
24226;VILLASELÁN;24;0;0;185;42,56096;-5,047914;862;5651;50730;0163-3
24227;VILLATURIEL;24;0;0;1878;42,51852;-5,48538;795;5701;37791;0162-3
24228;VILLAZALA;24;0;0;619;42,36121;-5,856193;796;4541;44409;0193-4
24229;VILLAZANZO DE VALDERADUEY;24;0;0;385;42,53494;-4,964871;912;14587;62364;0163-4
24230;ZOTES DEL PÁRAMO;24;0;0;412;42,27237;-5,73638;780;5394;37353;0232-1
25001;ABELLA DE LA CONCA;25;0;0;167;42,16142;1,091772;954;7788;44914;0290-2
25002;ÀGER;25;0;0;580;41,99956;0,7628481;629;16098;78220;0327-2,0289-4
25003;AGRAMUNT;25;0;0;5479;41,78736;1,099224;336;7943;79875;0360-2
25038;AITONA;25;0;0;2521;41,49464;0,4579458;108;6685;40761;0415-2
25004;ALAMÚS, ELS;25;0;0;781;41,61621;0,7394365;211;2044;27954;0388-2
25005;ALÀS I CERC;25;0;0;329;42,3517;1,508445;769;5736;42004;0216-3
25006;ALBAGÉS, L';25;0;0;348;41,44904;0,738547;372;2611;29009;0416-2
25007;ALBATÀRREC;25;0;0;2217;41,57247;0,6033015;146;1067;14603;0388-3
25008;ALBESA;25;0;0;1579;41,75101;0,6604596;236;3751;25773;0359-4
25009;ALBI, L';25;0;0;755;41,42218;0,9368444;527;3271;25538;0417-1
25010;ALCANÓ;25;0;0;240;41,48098;0,617276;214;2122;19775;0416-1
25011;ALCARRÀS;25;0;0;9637;41,56301;0,5241101;134;11487;57019;0388-3
25012;ALCOLETGE;25;0;0;3470;41,64855;0,694238;215;1655;19887;0388-2
25013;ALFARRÀS;25;0;0;2795;41,82906;0,5729553;280;1127;15856;0359-1
25014;ALFÉS;25;0;0;300;41,52242;0,6201183;239;3199;29648;0388-3
25015;ALGERRI;25;0;0;422;41,8144;0,6383618;342;5440;35054;0359-1
25016;ALGUAIRE;25;0;0;3040;41,73632;0,5839182;304;5028;33546;0359-3
25017;ALINS;25;0;0;285;42,54871;1,317392;1049;18502;64005;0182-4
25019;ALMACELLES;25;0;0;6922;41,73169;0,4377476;248;4893;29541;0358-4
25020;ALMATRET;25;0;0;302;41,30538;0,4238328;463;5649;34524;0443-2
25021;ALMENAR;25;0;0;3401;41,79769;0,5680858;326;6652;36642;0359-1
25022;ALÒS DE BALAGUER;25;0;0;121;41,9119;0,9610335;292;6908;39194;0328-3
25023;ALPICAT;25;0;0;6333;41,66651;0,5552673;263;1522;20246;0359-3,0388-1
25024;ALT ÀNEU;25;0;0;441;42,63437;1,110904;1084;21774;79090;0181-2
25027;ANGLESOLA;25;0;0;1350;41,65892;1,081975;335;2367;26459;0389-2
25029;ARBECA;25;0;0;2100;41,54175;0,9230497;333;5822;41278;0389-3
25031;ARRES;25;0;0;61;42,75646;0,7098232;1264;1159;21491;0148-2
25032;ARSÈGUEL;25;0;0;80;42,35067;1,584072;949;1048;17046;0216-3
