c_postal;id_provincia;c_ine
27698;27;27006
43527;43;43155
06712;6;6153
15689;15;15084
49835;49;49163
20600;20;20030
36309;36;36036
06420;6;6036
17458;17;17073
04638;4;4064
50294;50;50146
33345;33;33056
37216;37;37249
09512;9;9209
29753;29;29086
09227;9;9375
50059;50;50297
25350;25;25217
03139;3;3065
16373;16;16056
23569;23;23044
22251;22;22018
22462;22;22111
30813;30;30024
41780;41;41035
09491;9;9421
25268;25;25154
27227;27;27020
44792;44;44167
09310;9;9391
30620;30;30020
09211;9;9255
27232;27;27028
24369;24;24210
15704;15;15078
02690;2;2010
31253;31;31171
39794;39;39062
08254;8;8182
27797;27;27051
27558;27;27060
30530;30;30019
25552;25;25245
25723;25;25030
24389;24;24122
01192;1;1059
04279;4;4041
24522;24;24171
31790;31;31259
18515;18;18167
36913;36;36026
18520;18;18002
09268;9;9274
09692;9;9067
45663;45;45072
48314;48;48041
33457;33;33016
36151;36;36038
42351;42;42007
34004;34;34120
24648;24;24134
48895;48;48051
21209;21;21024
48013;48;48020
05619;5;5124
06428;6;6018
20271;20;20046
31712;31;31239
02049;2;2003
02260;2;2034
10665;10;10090
07310;7;7012
10810;10;10198
22830;22;22130
46726;46;46033
31840;31;31037
20016;20;20069
23590;23;23017
35210;35;35026
17730;17;17093
35540;35;35023
40390;40;40214
22393;22;22002
19197;19;19066
04450;4;4030
32644;32;32062
03679;3;3088
17253;17;17209
44610;44;44049
50629;50;50247
19133;19;19051
40444;40;40126
28670;28;28181
27515;27;27016
07816;7;7046
02530;2;2055
49329;49;49231
25196;25;25120
25280;25;25207
13197;13;13034
36893;36;36042
08792;8;8094
15702;15;15078
38292;38;38046
06250;6;6020
21208;21;21048
33440;33;33025
33731;33;33007
18610;18;18173
16371;16;16137
42148;42;42178
47184;47;47062
01207;1;1053
16150;16;16239
45179;45;45194
06133;6;6129
18291;18;18158
37174;37;37364
06940;6;6003
27792;27;27005
06208;6;6152
46002;46;46250
27743;27;27054
38891;38;38050
04619;4;4035
16141;16;16022
17600;17;17066
10740;10;10015
28729;28;28169
37246;37;37311
16622;16;16159
21647;21;21078
19225;19;19182
18650;18;18071
18320;18;18175
08242;8;8113
27691;27;27026
10910;10;10115
26559;26;26008
26580;26;26018
05146;5;5118
43154;43;43144
24145;24;24145
10628;10;10051
34469;34;34211
38435;38;38044
50685;50;50041
29793;29;29091
07369;7;7058
36558;36;36018
16216;16;16081
25599;25;25025
49358;49;49224
27776;27;27002
43422;43;43021
35128;35;35012
09645;9;9388
33188;33;33066
06009;6;6015
10194;10;10125
32625;32;32021
08730;8;8251
16191;16;16904
22451;22;22074
37766;37;37124
49130;49;49108
41590;41;41082
08282;8;8176
37317;37;37077
36676;36;36017
32414;32;32069
27279;27;27046
05320;5;5049
08580;8;8237
26588;26;26028
22572;22;22105
15612;15;15015
46294;46;46100
47185;47;47034
05120;5;5158
24792;24;24003
24469;24;24110
32373;32;32015
46018;46;46250
37130;37;37365
08756;8;8905
27183;27;27023
40314;40;40215
25738;25;25034
24195;24;24222
45572;45;45179
08297;8;8061
42269;50;50215
22700;22;22130
24123;24;24040
12449;12;12069
21388;21;21020
10893;10;10210
25111;25;25120
49512;49;49071
50376;50;50090
24347;24;24197
36524;36;36020
13193;13;13059
30649;30;30001
40136;40;40185
21740;21;21040
18240;18;18158
09133;9;9181
19491;19;19132
08278;8;8139
49698;49;49256
47318;47;47038
12170;12;12100
21130;21;21055
19184;19;19325
37217;37;37280
50612;50;50077
02448;2;2017
24285;24;24015
23749;23;23096
49357;49;49179
24521;24;24011
36680;36;36017
35470;35;35020
19152;19;19015
23711;23;23011
17485;17;17230
07810;7;7050
04131;4;4013
47670;47;47015
30369;30;30016
06200;6;6011
10320;10;10030
25725;25;25139
27692;27;27026
30440;30;30028
32660;32;32001
09572;9;9409
08712;8;8226
34889;34;34214
25197;25;25120
24280;24;24015
27843;27;27065
41870;41;41013
07819;7;7054
02236;2;2078
46185;46;46202
10341;10;10132
46268;46;46017
04898;4;4008
25261;25;25113
03430;3;3096
45410;45;45193
33180;33;33042
43364;43;43116
45139;45;45113
02511;2;2003
20250;20;20052
17179;17;17149
25555;25;25201
17747;17;17031
37216;37;37257
37217;37;37340
46142;46;46092
44394;44;44251
44393;44;44232
24231;24;24065
27131;27;27004
45130;45;45113
32765;32;32080
39510;39;39014
09130;9;9304
41309;41;41081
48015;48;48020
31174;31;31085
09454;9;9174
37170;37;37151
27233;27;27028
30004;30;30030
26140;26;26084
31414;31;31113
44565;44;44071
31514;31;31249
25151;25;25036
45140;45;45112
28938;28;28092
34219;34;34066
22732;22;22901
28804;28;28005
05192;5;5232
24319;24;24083
39815;39;39057
46510;46;46103
29593;29;29012
38330;38;38023
10627;10;10135
15367;15;15061
47319;47;47131
44660;44;44013
50325;50;50255
33150;33;33021
06329;6;6013
33885;33;33001
44597;44;44225
27153;27;27039
23688;23;23002
33155;33;33021
34110;34;34129
02612;2;2053
48288;48;48049
34477;34;34025
03759;3;3030
16647;16;16243
37111;37;37226
14439;14;14001
27136;27;27018
43350;43;43031
18512;18;18097
37217;37;37366
31242;31;31255
11592;11;11020
49157;49;49103
27559;27;27060
46711;46;46140
30351;30;30016
33843;33;33005
40232;40;40063
08640;8;8219
15823;15;15066
11310;11;11033
24660;24;24114
32617;32;32091
37455;37;37291
10920;10;10037
42172;42;42028
23265;23;23062
15296;15;15020
37531;37;37306
16152;16;16219
07814;7;7054
35328;35;35033
28690;28;28026
36560;36;36018
43421;43;43141
49618;49;49244
16850;16;16050
09227;9;9079
41470;41;41074
50100;50;50025
16520;16;16112
33811;33;33011
09230;9;9058
47310;47;47030
05357;5;5256
11550;11;11016
32537;32;32035
26329;26;26093
45660;45;45020
44392;44;44050
22713;22;22130
37759;37;37159
27849;27;27001
17763;17;17100
05141;5;5067
06486;6;6090
47451;47;47104
06950;6;6150
26323;26;26075
45123;45;45083
12420;12;12020
15108;15;15019
05194;5;5030
16152;16;16224
19275;19;19065
49255;49;49023
19492;19;19310
12412;12;12104
36586;36;36059
39850;39;39002
38579;38;38012
28040;28;28079
27132;27;27004
50740;50;50115
01474;1;1004
11391;11;11035
10817;10;10040
29160;29;29039
37329;37;37348
13750;13;13033
13310;13;13087
05429;5;5227
26325;26;26040
15010;15;15030
37555;37;37011
15139;15;15031
09571;9;9012
31438;31;31028
04648;4;4035
16540;16;16112
18500;18;18089
47134;47;47151
18561;18;18136
15590;15;15036
36440;36;36034
37893;37;37008
10850;10;10100
37310;37;37174
39517;39;39086
30190;30;30004
33314;33;33076
49626;49;49033
47328;47;47110
15916;15;15033
27775;27;27002
49696;49;49004
03015;3;3014
08872;8;8270
43370;43;43099
08022;8;8019
43840;43;43905
06690;6;6056
24844;24;24177
36885;36;36009
48280;48;48057
49004;49;49275
26321;26;26176
19114;19;19176
49180;49;49007
39197;39;39005
17832;17;17058
49331;49;49032
16841;16;16005
48200;48;48027
04289;4;4086
23519;23;23057
35100;35;35019
41702;41;41038
45542;45;45040
15928;15;15072
17452;17;17101
21270;21;21016
10616;10;10036
18450;18;18904
35320;35;35033
35620;35;35030
08917;8;8015
42107;42;42073
15890;15;15078
34469;34;34149
48520;48;48080
33818;33;33011
28221;28;28080
02612;2;2081
08710;8;8250
43376;43;43112
19264;19;19257
43374;43;43174
16336;16;16194
36817;36;36045
36201;36;36057
11540;11;11032
10980;10;10008
47813;47;47222
08410;8;8902
47316;47;47119
29314;29;29015
25271;25;25085
24225;24;24218
24226;24;24227
50689;50;50248
39587;39;39015
49541;49;49098
23290;23;23904
41100;41;41034
09004;9;9059
33527;33;33006
30192;30;30014
07620;7;7031
48490;48;48065
33589;33;33012
19276;19;19136
17257;17;17199
46354;46;46213
36960;36;36051
34475;34;34234
18330;18;18175
20248;20;20037
37594;37;37107
09642;9;9200
19143;19;19249
03787;3;3136
08202;8;8187
32554;32;32086
16194;16;16904
24733;24;24125
36390;36;36057
40551;40;40039
42132;42;42096
06391;6;6071
08769;8;8066
31282;31;31182
46690;46;46020
49165;49;49135
24165;24;24079
44122;44;44243
50154;50;50264
04814;4;4006
31350;31;31202
50292;50;50081
17723;17;17029
24836;24;24194
08328;8;8003
42169;42;42141
05214;5;5177
25352;25;25217
49698;49;49078
16290;16;16113
43006;43;43148
44415;44;44113
01110;1;1017
11630;11;11006
09199;9;9059
48115;48;48066
17470;17;17178
21649;21;21004
27187;27;27049
24530;24;24206
31796;31;31050
34878;34;34151
41209;41;41005
43429;43;43139
24721;24;24044
44221;44;44222
06469;6;6039
46729;46;46002
33391;33;33024
42127;42;42171
30155;30;30030
38616;38;38017
08461;8;8207
50685;50;50270
24545;24;24143
46712;46;46195
10814;10;10207
31150;31;31167
49012;49;49275
32970;32;32054
14001;14;14021
34470;34;34140
10181;10;10177
36650;36;36005
48012;48;48020
39715;39;39028
25400;25;25058
18517;18;18168
30880;30;30003
48140;48;48006
31314;31;31220
04694;4;4053
28907;28;28065
25360;25;25217
22338;22;22190
40185;40;40062
48150;48;48904
44440;44;44103
08348;8;8030
18530;18;18152
11005;11;11012
35007;35;35016
50300;50;50067
36877;36;36013
37799;37;37323
12590;12;12011
01468;1;1002
05357;5;5230
37759;37;37309
44708;44;44176
49160;49;49036
17184;17;17233
42142;42;42081
35660;35;35014
08739;8;8273
15871;15;15088
24546;24;24007
42189;42;42175
16311;16;16109
21330;21;21023
27362;27;27043
50619;50;50901
24395;24;24182
31228;31;31096
49540;49;49068
31003;31;31201
33468;33;33020
36655;36;36005
10626;10;10135
18004;18;18087
30335;30;30026
09570;9;9025
08517;8;8255
17761;17;17030
31241;31;31125
30893;30;30024
22233;22;22094
42320;42;42162
10394;10;10026
44594;44;44241
50460;50;50143
46370;46;46111
30720;30;30035
17484;17;17066
25613;25;25062
46669;46;46227
22637;22;22059
18002;18;18087
24511;24;24209
03813;3;3068
14910;14;14010
22587;22;22087
19445;19;19261
40590;40;40191
29693;29;29051
33867;33;33059
37479;37;37279
12166;12;12105
30834;30;30030
50480;50;50200
01118;9;9109
44721;44;44020
19332;19;19265
33783;33;33034
37008;37;37274
06300;6;6158
18220;18;18003
28250;28;28152
24219;24;24225
02161;2;2043
40291;40;40200
48392;48;48067
40389;40;40040
04276;4;4027
04887;4;4061
46842;46;46240
32794;32;32029
27391;27;27050
42141;42;42085
17853;17;17154
22558;22;22009
24547;24;24209
08916;8;8015
09559;9;9238
22376;22;22230
09613;9;9312
27512;27;27016
28977;28;28036
37247;37;37266
42210;42;42030
11612;11;11009
12192;12;12128
15948;15;15067
48380;48;48070
05514;5;5126
04812;4;4006
37216;37;37248
48130;48;48012
27657;27;27034
06225;6;6113
19161;19;19225
05132;5;5058
12135;12;12139
30442;30;30028
29569;29;29038
45114;45;45096
28016;28;28079
24460;24;24169
30300;30;30016
10739;10;10174
34469;34;34901
02331;2;2068
06891;6;6084
19112;19;19007
36614;36;36061
19119;19;19142
05580;5;5226
37337;37;37110
50131;50;50136
01426;1;1049
22480;22;22117
30591;30;30037
39791;39;39009
39609;39;39016
19197;19;19274
04662;4;4053
09471;9;9421
50810;50;50298
40530;40;40025
51004;51;51001
18330;18;18059
46740;46;46083
33012;33;33044
43737;43;43154
42342;42;42086
13343;13;13090
44110;44;44117
33401;33;33016
19209;19;19319
07108;7;7061
11590;11;11020
15160;15;15075
25187;25;25020
30563;30;30018
43005;43;43148
04259;4;4074
34485;34;34107
49320;49;49179
06440;6;6078
17256;17;17121
37789;37;37060
23568;23;23015
46726;46;46091
30500;30;30027
27141;27;27028
37193;37;37067
32786;32;32029
34209;34;34177
46450;46;46060
17733;17;17003
24193;24;24222
28270;28;28044
41719;41;41095
09218;9;9219
46893;46;46027
23250;23;23079
05621;5;5192
49582;49;49154
42351;42;42043
06500;6;6123
08340;8;8219
36874;36;36030
47152;47;47186
03689;3;3099
09145;9;9395
05146;5;5094
18816;18;18046
33163;33;33038
49181;49;49269
24249;24;24087
09551;9;9905
26288;26;26183
34113;34;34218
15406;15;15036
22212;22;22013
18194;18;18062
46389;46;46248
29710;29;29079
43364;43;43091
47219;47;47100
03792;3;3097
30412;30;30015
17150;17;17163
21559;21;21058
48141;48;48026
32895;32;32042
07748;7;7037
31010;31;31901
33555;33;33008
17534;17;17037
24344;24;24213
46688;46;46197
10191;10;10170
50246;50;50057
24374;24;24170
10198;10;10168
16311;16;16043
08034;8;8019
09268;9;9360
21459;21;21060
17474;17;17198
01118;1;1016
17482;17;17169
21260;21;21069
47194;47;47098
10490;10;10212
33326;33;33019
32730;32;32037
38686;38;38019
31193;31;31136
50687;50;50128
26261;26;26141
37792;37;37237
25130;25;25015
28739;28;28063
35480;35;35001
02470;2;2030
42367;42;42048
38780;38;38047
05134;5;5081
44145;44;44021
49513;49;49184
37779;37;37024
30626;30;30001
40532;40;40009
32619;32;32085
29015;29;29067
39626;39;39074
42189;42;42201
36876;36;36013
10759;10;10078
15600;15;15069
02200;2;2024
24010;24;24142
08787;8;8257
18563;18;18083
41006;41;41091
08038;8;8019
23478;23;23904
41318;41;41101
45612;45;45181
05194;5;5123
30540;30;30011
17141;17;17199
14446;14;14016
32766;32;32023
11313;11;11033
33600;33;33037
30708;30;30037
37592;37;37272
02482;2;2086
21850;21;21077
23298;23;23904
47329;47;47226
36839;36;36025
04629;4;4016
23712;23;23049
16700;16;16198
31449;31;31242
27737;27;27001
19247;19;19113
02690;2;2039
05520;5;5197
30319;30;30016
40142;40;40122
48510;48;48080
09230;9;9125
08183;8;8064
50780;50;50240
04213;4;4082
48009;48;48020
33330;33;33019
33008;33;33044
33186;33;33066
38769;38;38024
14710;14;14021
20211;20;20015
29560;29;29080
09591;9;9904
32749;32;32057
23215;23;23004
32315;32;32009
15102;15;15019
31200;31;31097
06460;6;6028
35211;35;35026
15555;15;15022
31493;31;31110
18540;18;18083
36558;36;36902
45687;45;45005
16600;16;16190
10411;10;10138
37684;37;37112
04617;4;4035
10340;10;10060
47689;47;47040
33777;33;33061
36628;36;36061
37329;37;37012
05197;5;5083
09642;9;9030
09320;9;9196
45611;45;45130
44650;44;44105
22311;22;22042
17538;17;17006
33170;33;33057
37606;37;37260
36587;36;36059
15894;15;15082
07312;7;7034
36494;36;36001
50687;50;50142
30627;30;30027
15616;15;15091
48215;48;48910
30831;30;30030
17123;17;17197
27468;27;27059
31395;31;31192
36639;36;36006
03130;3;3121
49016;49;49275
09314;9;9256
16890;16;16048
46112;46;46250
16465;16;16108
27557;27;27060
12134;12;12055
44589;44;44194
17410;17;17193
23320;23;23088
06718;6;6153
17246;17;17181
16433;16;16012
07688;7;7033
19223;19;19060
30166;30;30030
37110;37;37292
16452;16;16218
27308;27;27022
37874;37;37141
04858;4;4031
42240;42;42113
12130;12;12902
30509;30;30027
27333;27;27047
27417;27;27031
48291;48;48091
49151;49;49010
11393;11;11035
26311;26;26052
23526;23;23058
33410;33;33016
39800;39;39057
46635;46;46124
27866;27;27066
15542;15;15087
38417;38;38031
45675;45;45148
09453;9;9440
23693;23;23026
14814;14;14055
50270;50;50225
39556;39;39053
28034;28;28079
49830;49;49020
50269;50;50093
31174;31;31253
37453;37;37344
13110;13;13049
39558;39;39014
09258;9;9392
35627;35;35017
01426;1;1046
49619;49;49206
14979;14;14037
19245;19;19281
27793;27;27005
09226;9;9467
47313;47;47114
12430;12;12022
46640;46;46170
47680;47;47084
15912;15;15074
07769;7;7015
14859;14;14007
15366;15;15901
33920;33;33031
04277;4;4086
47008;47;47186
09246;9;9272
08402;8;8096
21120;21;21002
12121;12;12005
24970;24;24060
28740;28;28120
05694;5;5024
20017;20;20069
23748;23;23005
05154;5;5129
17751;17;17158
32794;32;32023
42341;42;42105
04650;4;4103
24411;24;24115
24404;24;24115
29533;29;29059
47318;47;47114
33719;33;33041
09513;9;9903
13300;13;13087
47641;47;47043
20493;20;20023
42112;42;42011
05141;5;5205
49623;49;49171
19283;19;19153
09613;9;9269
05540;5;5135
07519;7;7035
07702;7;7032
50268;50;50069
01015;1;1059
10515;10;10203
21630;21;21011
39491;39;39077
09653;9;9181
33683;33;33037
45760;45;45071
47173;47;47105
22474;22;22157
30816;30;30024
24793;24;24182
25571;25;25087
08811;8;8043
01138;1;1018
15317;15;15003
30330;30;30016
38414;38;38031
01212;1;1044
22366;22;22227
05309;5;5196
11659;11;11029
40145;40;40135
09246;9;9238
41840;41;41075
23620;23;23061
31740;31;31221
49511;49;49071
50370;50;50289
17130;17;17062
34305;34;34045
48930;48;48044
23338;23;23048
09251;9;9115
17251;17;17034
48120;48;48069
19491;19;19260
27277;27;27004
47270;47;47050
49700;49;49054
24648;24;24098
27290;27;27028
37522;37;37371
42317;42;42178
14511;14;14038
22311;22;22041
22623;22;22199
28018;28;28079
42369;42;42035
42159;42;42160
42269;50;50015
16260;16;16125
49025;49;49275
43593;43;43102
32790;32;32049
34407;34;34154
50371;50;50273
12360;12;12052
07712;7;7032
19287;19;19183
09514;9;9209
22810;22;22905
32665;32;32001
08506;8;8037
37724;37;37334
10530;10;10175
45200;45;45081
45470;45;45200
19248;19;19138
32549;32;32048
10189;10;10163
38180;38;38038
49260;49;49023
22482;22;22129
36681;36;36017
08734;8;8145
26321;26;26114
50229;50;50054
36516;36;36016
19462;19;19214
37609;37;37211
03310;3;3080
29790;29;29094
28817;28;28137
08329;8;8281
21720;21;21061
08204;8;8121
16200;16;16134
35637;35;35007
50324;50;50236
31208;31;31041
41400;41;41039
24377;24;24083
04859;4;4058
07314;7;7058
24814;24;24137
04288;4;4022
32002;32;32008
09640;9;9476
45128;45;45098
19491;19;19282
24294;24;24078
17476;17;17075
15870;15;15002
23713;23;23094
10649;10;10050
37550;37;37074
08696;8;8052
44162;44;44094
25217;25;25905
33810;33;33028
39727;39;39064
05270;5;5241
33470;33;33004
36860;36;36042
40351;40;40192
17241;17;17142
40194;40;40207
36867;36;36042
16118;16;16142
25135;25;25008
08389;8;8155
40196;40;40194
10184;10;10192
46135;46;46009
48170;48;48905
17211;17;17117
15999;15;15071
11205;11;11004
04827;4;4099
18131;18;18185
15105;15;15019
09530;9;9238
35479;35;35020
